model_type,iteration,state_id,phase,semantic_move_category,move_count,policy_probability_mass,mcts_search_probability_mass,semantic_search_lift,playouts,interpretation,checkpoint_sha256,base_kg_manifest_sha256,evidence_manifest_sha256
rgat,0,c3f583a297ecfc3c,mid,proof_supported,1,0.036503423005342484,0.03999999910593033,0.003496576100587845,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,c3f583a297ecfc3c,mid,threat_creating,4,0.14429350569844246,0.1599999964237213,0.015706490725278854,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,c3f583a297ecfc3c,mid,blocking,1,0.036503423005342484,0.03999999910593033,0.003496576100587845,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,c3f583a297ecfc3c,mid,forced_response,1,0.036503423005342484,0.03999999910593033,0.003496576100587845,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,0a43f69ab365b4d3,mid,exact_optimal,27,0.9999999850988388,0.9999999776482582,-7.450580596923828e-09,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,0a43f69ab365b4d3,mid,proof_supported,1,0.03712945431470871,0.03999999910593033,0.0028705447912216187,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,0a43f69ab365b4d3,mid,threat_creating,6,0.22149686887860298,0.2199999950826168,-0.0014968737959861755,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,0a43f69ab365b4d3,mid,blocking,1,0.03712945431470871,0.03999999910593033,0.0028705447912216187,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,0a43f69ab365b4d3,mid,forced_response,1,0.03712945431470871,0.03999999910593033,0.0028705447912216187,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,acf4b5c3199cdd7c,mid,exact_optimal,1,0.03575799986720085,0.4000000059604645,0.3642420060932636,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,acf4b5c3199cdd7c,mid,proof_supported,1,0.03575799986720085,0.4000000059604645,0.3642420060932636,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,acf4b5c3199cdd7c,mid,threat_creating,26,0.9642418958246708,0.5999999865889549,-0.36424190923571587,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,acf4b5c3199cdd7c,mid,blocking,1,0.03575799986720085,0.4000000059604645,0.3642420060932636,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,acf4b5c3199cdd7c,mid,forced_response,1,0.03575799986720085,0.4000000059604645,0.3642420060932636,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,ffb26c129585a7ef,mid,exact_optimal,1,0.03497985750436783,1.0,0.9650201424956322,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,ffb26c129585a7ef,mid,proof_supported,1,0.03497985750436783,1.0,0.9650201424956322,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,ffb26c129585a7ef,mid,threat_creating,29,0.9650200828909874,0.0,-0.9650200828909874,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,7ffa0a410b2e3d2a,mid,exact_optimal,2,0.0747489258646965,1.0,0.9252510741353035,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,7ffa0a410b2e3d2a,mid,proof_supported,2,0.0747489258646965,1.0,0.9252510741353035,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,7ffa0a410b2e3d2a,mid,threat_creating,26,0.9620609804987907,0.0,-0.9620609804987907,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,7ffa0a410b2e3d2a,mid,blocking,1,0.03680979460477829,0.0,-0.03680979460477829,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,7ffa0a410b2e3d2a,mid,forced_response,1,0.03680979460477829,0.0,-0.03680979460477829,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,afa1bb89512b7e7a,mid,exact_optimal,1,0.03579047694802284,0.019999999552965164,-0.015790477395057678,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,afa1bb89512b7e7a,mid,proof_supported,1,0.03579047694802284,0.019999999552965164,-0.015790477395057678,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,afa1bb89512b7e7a,mid,threat_creating,7,0.25775250792503357,0.25999999418854713,0.002247486263513565,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,afa1bb89512b7e7a,mid,blocking,1,0.03579047694802284,0.019999999552965164,-0.015790477395057678,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,afa1bb89512b7e7a,mid,forced_response,1,0.03579047694802284,0.019999999552965164,-0.015790477395057678,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,bb9c5a54bd21082d,mid,exact_optimal,1,0.0356299914419651,0.019999999552965164,-0.01562999188899994,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,bb9c5a54bd21082d,mid,proof_supported,1,0.0356299914419651,0.019999999552965164,-0.01562999188899994,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,bb9c5a54bd21082d,mid,threat_creating,7,0.2577507756650448,0.25999999418854713,0.00224921852350235,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,bb9c5a54bd21082d,mid,blocking,1,0.0356299914419651,0.019999999552965164,-0.01562999188899994,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,bb9c5a54bd21082d,mid,forced_response,1,0.0356299914419651,0.019999999552965164,-0.01562999188899994,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,057097684e7e5a87,mid,exact_optimal,27,0.9999999925494194,0.9999999776482582,-1.4901161193847656e-08,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,057097684e7e5a87,mid,proof_supported,1,0.03754914924502373,0.03999999910593033,0.002450849860906601,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,057097684e7e5a87,mid,threat_creating,2,0.07567960396409035,0.07999999821186066,0.0043203942477703094,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,057097684e7e5a87,mid,blocking,1,0.03754914924502373,0.03999999910593033,0.002450849860906601,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,057097684e7e5a87,mid,forced_response,1,0.03754914924502373,0.03999999910593033,0.002450849860906601,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,d482022a5deacd00,mid,exact_optimal,27,0.9999999441206455,0.9999999776482582,3.3527612686157227e-08,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,d482022a5deacd00,mid,threat_creating,6,0.2199411801993847,0.19999999552965164,-0.019941184669733047,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,72331df48a7d2dac,mid,exact_optimal,1,0.03536371514201164,0.019999999552965164,-0.015363715589046478,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,72331df48a7d2dac,mid,proof_supported,1,0.03536371514201164,0.019999999552965164,-0.015363715589046478,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,72331df48a7d2dac,mid,threat_creating,6,0.2201332375407219,0.2199999950826168,-0.00013324245810508728,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,72331df48a7d2dac,mid,blocking,1,0.03536371514201164,0.019999999552965164,-0.015363715589046478,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,72331df48a7d2dac,mid,forced_response,1,0.03536371514201164,0.019999999552965164,-0.015363715589046478,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,61874ccf7e96711e,mid,exact_optimal,27,1.0000000186264515,0.9999999776482582,-4.0978193283081055e-08,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,61874ccf7e96711e,mid,proof_supported,1,0.03767126053571701,0.03999999910593033,0.002328738570213318,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,61874ccf7e96711e,mid,threat_creating,2,0.07418494299054146,0.07999999821186066,0.005815055221319199,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,61874ccf7e96711e,mid,blocking,1,0.03767126053571701,0.03999999910593033,0.002328738570213318,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,61874ccf7e96711e,mid,forced_response,1,0.03767126053571701,0.03999999910593033,0.002328738570213318,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4b8d3d7dd8c4e0ae,mid,exact_optimal,2,0.07413026690483093,0.5600000210106373,0.48586975410580635,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4b8d3d7dd8c4e0ae,mid,proof_supported,2,0.07413026690483093,0.5600000210106373,0.48586975410580635,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4b8d3d7dd8c4e0ae,mid,threat_creating,26,0.9630977064371109,0.4599999897181988,-0.5030977167189121,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4b8d3d7dd8c4e0ae,mid,blocking,1,0.03722801432013512,0.019999999552965164,-0.017228014767169952,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4b8d3d7dd8c4e0ae,mid,forced_response,1,0.03722801432013512,0.019999999552965164,-0.017228014767169952,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,d5f8df6e4fc6622d,mid,exact_optimal,28,1.0000000670552254,0.9999999776482582,-8.940696716308594e-08,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,d5f8df6e4fc6622d,mid,proof_supported,1,0.036541204899549484,0.03999999910593033,0.003458794206380844,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,d5f8df6e4fc6622d,mid,threat_creating,4,0.14615142717957497,0.1599999964237213,0.013848569244146347,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,d5f8df6e4fc6622d,mid,blocking,1,0.036541204899549484,0.03999999910593033,0.003458794206380844,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,d5f8df6e4fc6622d,mid,forced_response,1,0.036541204899549484,0.03999999910593033,0.003458794206380844,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,e0cdbab80d258594,mid,exact_optimal,1,0.035215239971876144,0.019999999552965164,-0.01521524041891098,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,e0cdbab80d258594,mid,proof_supported,1,0.035215239971876144,0.019999999552965164,-0.01521524041891098,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,e0cdbab80d258594,mid,threat_creating,6,0.22013939172029495,0.2199999950826168,-0.00013939663767814636,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,e0cdbab80d258594,mid,blocking,1,0.035215239971876144,0.019999999552965164,-0.01521524041891098,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,e0cdbab80d258594,mid,forced_response,1,0.035215239971876144,0.019999999552965164,-0.01521524041891098,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4456aeaef4126487,mid,exact_optimal,1,0.035629626363515854,0.019999999552965164,-0.01562962681055069,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4456aeaef4126487,mid,proof_supported,1,0.035629626363515854,0.019999999552965164,-0.01562962681055069,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4456aeaef4126487,mid,threat_creating,6,0.22150428593158722,0.19999999552965164,-0.021504290401935577,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,0,4456aeaef4126487,mid,blocking,1,0.035629626363515854,0.019999999552965164,-0.01562962681055069,50,observational_fixed_budget,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
